X_deg,Y_deg,GridCellArea,AUTO,Pop,CurrentHVLineDist,PlannedHVLineDist,TransformerDist,CurrentMVLineDist,PlannedMVLineDist,ResidentialDemandTierCustom,IsUrban,PerCapitaDemand,Productive_demand,Productive_nodes,AgriDemand,Conflict,CommercialDemand,NumPeoplePerHH,TotalEnergyPerCell,MG_Hydro2030,MG_PV2030,MG_Wind2030,MG_Diesel2030,SA_Diesel2030,SA_PV2030,Minimum_Tech_Off_grid2030,Minimum_LCOE_Off_grid2030
35.48431,-15.79315,1.99173,11686,3290.33267,27.81684,27.81684,4.38318,4.38195,4.38195,73.77777778,0,43.8,0,0,0,0,0,5.5,237061.0436,99,0.263151537,99,0.643281765,0.726672382,0.390601063,MG_PV2030,0.263151537
35.42022,-15.7972,1.99163,14728,76.88221,21.3657,21.3657,7.70674,7.70674,7.70674,26,0,43.8,0,0,0,0,0,5.5,5539.18973,99,0.753921422,99,1.174987619,0.724158442,0.391376834,SA_PV2030,0.391376834
34.1694,-11.83398,1.98749,14194,4565.26766,0.61449,0.61449,0.07912,0.02449,0.02449,277.3194444,0,43.8,0,0,0,0,0,5.5,328917.2325,99,0.254315927,99,0.636105188,0.724158442,0.385255593,MG_PV2030,0.254315927
34.01581,-12.19568,1.98248,14160,2261.46018,1.89374,1.89374,0.50459,0.17458,0.17458,41.48148148,0,43.8,0,0,0,0,0,5.5,162933.1025,99,0.324316356,0.517880751,0.704113527,0.750973636,0.404429422,MG_PV2030,0.324316356
34.92827,-14.67947,1.98183,12747,2011.50102,14.11241,14.11241,5.46479,4.28632,4.28632,102.9027778,0,43.8,0,0,0,0,0,5.5,144924.1091,99,0.324152278,99,0.710169771,0.742593668,0.3904076,MG_PV2030,0.324152278
34.32005,-13.2012,1.97721,1481,3187.78671,1.68824,1.68824,0.63956,0.14518,0.14518,205.1209491,0,43.8,0,0,0,0,0,5.5,229672.8386,99,0.252790239,0.534107785,0.645460739,0.766057278,0.365430201,MG_PV2030,0.252790239
34.72324,-14.52854,1.96687,12876,1354.30139,4.87719,4.87719,5.18887,4.44192,4.44192,128.2083333,0,43.8,0,0,0,0,0,5.5,97574.35889,99,0.343384441,99,0.736373445,0.792872472,0.383381782,MG_PV2030,0.343384441
34.58579,-14.34801,1.96195,4557,2337.81049,5.57629,5.57629,2.4152,2.33535,2.33535,207.625,0,43.8,0,0,0,0,0,5.5,168433.9701,99,0.313906667,99,0.702297719,0.76270519,0.385255593,MG_PV2030,0.313906667
35.55987,-15.62842,1.96158,11874,2874.50927,36.58222,36.58222,3.66993,2.31283,2.31283,65.72222222,0,43.8,0,0,0,0,0,5.5,207101.906,99,0.307542644,99,0.691144781,0.740079728,0.392350893,MG_PV2030,0.307542644
34.8462,-15.97843,1.95888,14592,1401.34025,7.51257,7.51257,4.37417,3.92613,3.92613,52.92592593,0,43.8,0,0,0,0,0,5.5,100963.4026,99,0.344200648,99,0.731796379,0.744269964,0.390794717,MG_PV2030,0.344200648
34.58987,-14.60018,1.95685,12824,3208.2953,2.52352,2.52352,5.43975,4.94464,4.94464,130.9027778,0,43.8,0,0,0,0,0,5.5,231150.4362,99,0.308852771,99,0.68721849,0.769409365,0.406305641,MG_PV2030,0.308852771
34.2722,-14.13034,1.95193,16747,987.99328,5.49483,5.49483,3.15239,1.9824,1.9824,42.63492064,0,43.8,0,0,0,0,0,5.5,71182.68622,99,0.364633602,99,0.757304049,0.747621549,0.383942009,MG_PV2030,0.364633602
35.01502,-15.86386,1.94884,11612,5227.17573,0.85942,0.85942,0.86137,0.92981,0.92981,165.2743056,0,43.8,0,0,0,0,0,5.5,376606.2152,99,0.26535408,99,0.631996498,0.695666953,0.417054468,MG_PV2030,0.26535408
35.1955,-15.42832,1.94389,14979,1398.33354,8.31574,8.31574,3.01991,3.01388,3.01388,128.7976191,0,43.8,0,0,0,0,0,5.5,100746.7759,99,0.353140787,99,0.73056939,0.723320295,0.412255724,MG_PV2030,0.353140787
34.81432,-14.48325,1.93412,15320,2385.80343,16.43178,16.43178,15.65339,15.27718,15.27718,31.91111111,0,43.8,0,0,0,0,0,5.5,171891.7531,99,0.313078217,99,0.700648825,0.766057278,0.387147811,MG_PV2030,0.313078217
35.02855,-14.5478,1.93408,10760,1418.96181,19.54938,19.54938,1.95673,0.92797,0.92797,193.5277778,0,43.8,0,0,0,0,0,5.5,102232.9962,99,0.342982897,99,0.729358613,0.725834235,0.391571259,MG_PV2030,0.342982897
35.34055,-15.30536,1.93388,15050,869.07748,9.08618,9.08618,2.04657,2.12814,2.12814,50.875,0,43.8,0,0,0,0,0,5.5,62615.07118,99,0.39338882,99,0.765209332,0.701532981,0.429554738,MG_PV2030,0.39338882
35.60627,-15.75075,1.9338,14751,1830.68604,33.37374,33.37374,0.84094,0.92293,0.92293,152.5185185,0,43.8,0,0,0,0,0,5.5,131896.7979,99,0.330385825,99,0.714441243,0.749297844,0.396296101,MG_PV2030,0.330385825
33.7084,-13.58682,1.92923,13892,1022.5486,9.21208,9.21208,3.70966,2.97543,2.97543,207.9166667,0,43.8,0,0,0,0,0,5.5,73672.31904,99,0.360474076,99,0.752468446,0.718292414,0.382080923,MG_PV2030,0.360474076
33.96711,-14.23793,1.92914,4158,2938.6508,18.3823,18.3823,5.19299,5.20062,5.20062,131.4107143,0,43.8,0,0,0,0,0,5.5,211723.1585,99,0.304457806,99,0.688796119,0.726672382,0.389058709,MG_PV2030,0.304457806
34.25549,-12.95247,1.9244,10431,3167.98845,1.0276,1.0276,1.83434,1.75829,1.75829,128.8815476,0,43.8,0,0,0,0,0,5.5,228246.4186,99,0.253298068,99,0.645827942,0.787006947,0.367645963,MG_PV2030,0.253298068
33.95075,-13.79342,1.92425,15744,2447.97515,0.15495,0.15495,2.50806,1.87783,1.87783,204.6944444,0,43.8,0,0,0,0,0,5.5,176371.0852,99,0.263792262,99,0.649230727,0.713264534,0.378230779,MG_PV2030,0.263792262
34.40674,-14.14391,1.92421,3773,1894.68225,11.18799,11.18799,12.8166,12.42678,12.42678,205.0694444,0,43.8,0,0,0,0,0,5.5,136507.5804,99,0.324003177,99,0.716274506,0.849855451,0.386388698,MG_PV2030,0.324003177
34.00566,-14.08405,1.92421,3550,2057.22102,1.30169,1.30169,0.12163,0.0566,0.0566,156.3972222,0,43.8,0,0,0,0,0,5.5,148218.132,99,0.318444817,99,0.706591445,0.725834235,0.383381782,MG_PV2030,0.318444817
34.57859,-14.57751,1.92404,5292,2505.88966,1.45458,1.45458,4.56499,4.57589,4.57589,204.8078704,0,43.8,0,0,0,0,0,5.5,180543.695,99,0.320021317,99,0.698214794,0.773599098,0.409046676,MG_PV2030,0.320021317
34.97872,-16.57511,1.92365,14402,2976.45512,10.03242,10.03242,5.0191,4.27745,4.27745,40.09259259,0,43.8,0,0,0,0,0,5.5,214446.8744,99,0.306668972,99,0.688900814,0.746783904,0.395699269,MG_PV2030,0.306668972
34.95782,-13.72323,1.9193,13762,732.71848,40.15737,40.15737,9.55175,9.56217,9.56217,28.53333333,0,43.8,0,0,0,0,0,5.5,52790.71296,99,0.379450336,99,0.786150403,0.861587004,0.366619974,SA_PV2030,0.366619974
33.56444,-13.7281,1.91418,10556,4077.62137,9.97505,9.97505,4.66396,4.44065,4.44065,216.4861111,0,43.8,0,0,0,0,0,5.5,293783.4177,99,0.255959103,99,0.638545869,0.746783904,0.385821314,MG_PV2030,0.255959103
33.45417,-14.16143,1.91417,15516,1735.0974,39.78479,26.30844,6.19629,3.59643,3.59643,86.23214286,0,43.8,0,0,0,0,0,5.5,125009.8521,99,0.328219261,99,0.716422829,0.735051848,0.385821314,MG_PV2030,0.328219261
33.81257,-13.52763,1.90923,13939,1748.35156,22.37833,22.37833,6.36334,6.36334,6.36334,219.0972222,0,43.8,0,0,0,0,0,5.5,125964.7844,99,0.324063154,99,0.715679125,0.731700263,0.377506199,MG_PV2030,0.324063154
35.66742,-14.62201,1.90901,5384,753.76808,22.0309,22.0309,3.97297,3.96014,3.96014,32.38425926,0,43.8,0,0,0,0,0,5.5,54307.28913,99,0.391105464,99,0.780441806,0.797062707,0.400118246,MG_PV2030,0.391105464
34.73899,-14.72195,1.90898,10764,2551.48675,5.78889,5.78889,6.64073,5.81116,5.81116,79.21319444,0,43.8,0,0,0,0,0,5.5,183828.8624,99,0.310194926,99,0.697139502,0.778626978,0.389058709,MG_PV2030,0.310194926
35.27234,-15.70091,1.9088,8479,2126.63478,11.82291,11.82291,2.23999,2.01874,2.01874,191.5972222,0,43.8,0,0,0,0,0,5.5,153219.2367,99,0.324056461,99,0.704451993,0.728348175,0.401136358,MG_PV2030,0.324056461
33.70323,-13.49169,1.90423,15917,1844.29513,13.09175,13.09175,2.11731,1.95732,1.95732,227.5694444,0,43.8,0,0,0,0,0,5.5,132877.3021,99,0.322695863,99,0.712603032,0.736728143,0.381341531,MG_PV2030,0.322695863
33.44548,-13.99866,1.9041,13483,3907.7624,20.42657,8.85265,2.8716,0.48323,0.48323,233.5972222,0,43.8,0,0,0,0,0,5.5,281545.4623,99,0.255052428,99,0.637982034,0.714102681,0.382080923,MG_PV2030,0.255052428
34.58318,-14.84389,1.90394,6017,609.61802,8.53224,8.53224,3.4149,0.64911,0.64911,113.6,0,43.8,0,0,0,0,0,5.5,43921.60261,99,0.406425279,99,0.800011091,0.787006947,0.392937659,SA_PV2030,0.392937659
32.89146,-13.79498,1.89417,16862,16279.17093,0.23464,0.23464,0.13848,0.09082,0.09082,257.7777778,0,43.8,0,0,0,0,0,5.5,1172877.528,99,0.236566425,99,0.617856277,0.744269964,0.384879367,MG_PV2030,0.236566425
34.2052,-10.36853,1.872,372,1767.12525,0.05624,0.05624,0.65357,0.12719,0.12719,42.37592593,0,43.8,0,0,0,0,0,5.5,127317.3864,99,0.265834726,99,0.659820246,0.763543337,0.364753792,MG_PV2030,0.265834726
33.97504,-13.50961,1.87141,1898,1479.09053,23.46836,23.46836,5.97623,5.77536,5.77536,90.83333333,0,43.8,0,0,0,0,0,5.5,106565.1348,99,0.338596996,99,0.725230261,0.743431816,0.391765877,MG_PV2030,0.338596996
34.06502,-13.88982,1.87136,15677,2403.85587,11.6313,11.6313,13.8774,13.90791,13.90791,86.42777778,0,43.8,0,0,0,0,0,5.5,173192.3906,99,0.306237063,99,0.699623453,0.791196679,0.375706837,MG_PV2030,0.306237063
35.64753,-14.42431,1.87127,4875,1789.5151,2.37033,2.37033,4.60025,4.51119,4.51119,55.15740741,0,43.8,0,0,0,0,0,5.5,128930.5246,99,0.331847321,99,0.71306426,0.730023967,0.400932322,MG_PV2030,0.331847321
35.7945,-15.22732,1.87108,15089,1013.24132,53.53602,53.53602,27.77953,27.74011,27.74011,241.0833333,0,43.8,0,0,0,0,0,5.5,73001.75052,99,0.354494411,99,0.751863644,0.744269964,0.371807993,MG_PV2030,0.354494411
34.83452,-15.16694,1.87108,12365,838.43358,3.97056,3.97056,4.67745,4.73071,4.73071,112.5259259,0,43.8,0,0,0,0,0,5.5,60407.24734,99,0.37568449,99,0.767199714,0.744269964,0.388100908,MG_PV2030,0.37568449
35.62662,-16.01933,1.8709,11411,1839.313,8.33711,8.33711,3.50112,3.50112,3.50112,263.1388889,0,43.8,0,0,0,0,0,5.5,132518.3509,99,0.351447162,99,0.711434892,0.729186323,0.449648,MG_PV2030,0.351447162
35.20949,-15.41357,1.86605,14994,1140.94918,8.14031,8.14031,2.46997,2.30878,2.30878,228.7638889,0,43.8,0,0,0,0,0,5.5,82202.81364,99,0.360307154,99,0.741194788,0.705722713,0.404637035,MG_PV2030,0.360307154
33.63754,-13.46902,1.86138,1807,1948.3207,7.55461,7.55461,0.31202,0.04054,0.04054,78.375,0,43.8,0,0,0,0,0,5.5,140372.1097,99,0.271194169,99,0.654939918,0.719968207,0.383755085,MG_PV2030,0.271194169
34.60155,-14.3492,1.8613,13017,1070.68138,5.76488,5.76488,3.86638,3.78242,3.78242,68.75,0,43.8,0,0,0,0,0,5.5,77140.17722,99,0.354542621,99,0.748366664,0.771085158,0.381710869,MG_PV2030,0.354542621
35.69063,-15.75583,1.86092,14747,2173.71036,35.47984,35.47984,1.63989,1.61653,1.61653,144.2291667,0,43.8,0,0,0,0,0,5.5,156610.926,99,0.320161157,99,0.703099681,0.756839664,0.397495181,MG_PV2030,0.320161157
33.53157,-14.0292,1.8564,13464,2185.59507,26.66765,10.29837,0.61819,0.6006,0.6006,162.5833333,0,43.8,0,0,0,0,0,5.5,157467.1926,99,0.2677915,99,0.65139464,0.714940326,0.383009205,MG_PV2030,0.2677915
34.6158,-14.35289,1.85624,4605,1752.27736,4.81718,4.81718,5.25261,4.83161,4.83161,136.5972222,0,43.8,0,0,0,0,0,5.5,126247.6294,99,0.324150465,99,0.714915302,0.756839664,0.38152611,MG_PV2030,0.324150465
34.88891,-15.22461,1.85601,12319,5117.65246,0.85789,0.85789,0.2063,0.05323,0.05323,159.5972222,0,43.8,0,0,0,0,0,5.5,368715.3107,99,0.250650659,99,0.632967118,0.731700263,0.384129115,MG_PV2030,0.250650659
33.96213,-13.47011,1.85137,1805,2227.82997,28.99832,28.99832,3.57185,2.86063,2.86063,81.59722222,0,43.8,0,0,0,0,0,5.5,160510.1218,99,0.314998098,99,0.701137163,0.746783904,0.388866771,MG_PV2030,0.314998098
34.7544,-14.87138,1.85115,15191,1825.50599,1.93396,1.93396,0.50358,0.02471,0.02471,234.8865741,0,43.8,0,0,0,0,0,5.5,131523.587,99,0.276712715,99,0.657701754,0.744269964,0.392741876,MG_PV2030,0.276712715
35.65278,-15.71126,1.85089,14783,416.85034,38.73861,38.73861,2.9502,1.96494,1.96494,29.04166667,0,43.8,0,0,0,0,0,5.5,30033.12629,99,0.445240919,0.550776355,0.83891202,0.793710619,0.400321455,SA_PV2030,0.400321455
33.55728,-13.74258,1.84629,16877,2675.71097,8.34731,8.34731,6.26386,6.03741,6.03741,222.8194444,0,43.8,0,0,0,0,0,5.5,192778.9371,99,0.30495529,99,0.692111967,0.750973636,0.385255593,MG_PV2030,0.30495529
34.3941,-14.11367,1.84623,16751,1484.40362,12.53782,12.53782,13.44424,13.11506,13.11506,114.0104167,0,43.8,0,0,0,0,0,5.5,106947.931,99,0.333162596,99,0.729719559,0.880022733,0.38152611,MG_PV2030,0.333162596
33.63566,-13.97618,1.80344,10440,2568.77894,14.93742,2.29606,0.50586,0.06402,0.06402,180.4166667,0,43.8,0,0,0,0,0,5.5,185074.7257,99,0.263332377,99,0.645734229,0.69901904,0.383381782,MG_PV2030,0.263332377
35.31221,-15.92321,1.79301,9087,1194.36007,4.46757,4.46757,2.66411,1.73977,1.73977,129.2916667,0,43.8,0,0,0,0,0,5.5,86050.94773,99,0.351079486,99,0.73513493,0.706560861,0.396296101,MG_PV2030,0.351079486
34.2073,-10.51357,1.78898,17035,1607.34293,1.92145,1.92145,0.59051,0.11364,0.11364,151.8148148,0,43.8,0,0,0,0,0,5.5,115805.4308,99,0.273163066,0.438937426,0.661086888,0.756839664,0.378412359,MG_PV2030,0.273163066
34.10628,-14.43149,1.7883,15369,1403.75333,16.49218,16.49218,5.51131,5.55783,5.55783,173.2638889,0,43.8,0,0,0,0,0,5.5,101137.2596,99,0.340103448,99,0.72625077,0.757677309,0.394313629,MG_PV2030,0.340103448
35.08799,-14.63921,1.78823,15268,786.08109,12.88219,12.88219,9.95461,9.90441,9.90441,42.40277778,0,43.8,0,0,0,0,0,5.5,56635.36858,99,0.377193473,99,0.770170977,0.776951186,0.388100908,MG_PV2030,0.377193473
35.51304,-15.39011,1.78807,7462,1128.90407,20.00007,20.00007,1.58451,1.47638,1.47638,171.5902778,0,43.8,0,0,0,0,0,5.5,81334.99064,99,0.35110541,99,0.739225129,0.714102681,0.388292091,MG_PV2030,0.35110541
33.91248,-13.47371,1.78341,1819,948.51593,30.08669,30.08669,2.10624,1.71064,1.71064,374.7638889,0,43.8,0,0,0,0,0,5.5,68338.43224,99,0.358013832,99,0.753329897,0.745945756,0.376964584,MG_PV2030,0.358013832
35.29265,-14.7996,1.78326,15224,459.51925,8.70808,8.70808,9.53591,9.49693,9.49693,45.58333333,0,43.8,0,0,0,0,0,5.5,33107.32496,99,0.424100539,99,0.821744291,0.755163369,0.38469153,SA_PV2030,0.38469153
35.00301,-14.82216,1.78321,10459,3433.30752,12.58998,12.58998,0.37016,0.40607,0.40607,111.1527778,0,43.8,0,0,0,0,0,5.5,247362.0589,99,0.260070899,99,0.640603462,0.745107608,0.390794717,MG_PV2030,0.260070899
35.34188,-15.09258,1.78315,6695,2296.07847,9.06427,9.06427,3.51644,2.83168,2.83168,51.49722222,0,43.8,0,0,0,0,0,5.5,165427.2722,99,0.313409128,99,0.696798388,0.724996087,0.392546287,MG_PV2030,0.313409128
34.78094,-15.56135,1.778,11980,1096.0714,0.07785,0.07785,0.19291,0.09288,0.09288,116.5,0,43.8,0,0,0,0,0,5.5,78969.47086,99,0.288596787,99,0.673177697,0.732537908,0.386199385,MG_PV2030,0.288596787
34.53173,-13.80041,1.40613,2716,1311.47921,7.25039,7.25039,3.38759,3.45463,3.45463,177.1706349,0,43.8,0,0,0,0,0,5.5,94489.11746,99,0.315387521,99,0.71541665,0.751811784,0.359759445,MG_PV2030,0.315387521
34.16922,-14.22438,1.40607,15457,656.59396,1.99486,1.99486,2.32932,2.09493,2.09493,224.4670139,0,43.8,0,0,0,0,0,5.5,47306.11308,99,0.373486645,99,0.763631886,0.741756023,0.3904076,MG_PV2030,0.373486645
35.62793,-14.48871,1.40603,5064,3668.97676,6.87471,6.87471,2.34953,2.35214,2.35214,51.16825397,0,43.8,0,0,0,0,0,5.5,264341.4958,99,0.259378058,99,0.634316435,0.740079728,0.402159665,MG_PV2030,0.259378058
34.97738,-14.72123,1.40599,12714,2480.96263,15.91777,15.91777,0.89828,0.87096,0.87096,115.762963,0,43.8,0,0,0,0,0,5.5,178747.7587,99,0.262179151,99,0.642456906,0.743431816,0.391571259,MG_PV2030,0.262179151
33.73302,-14.15507,1.32817,15535,1842.7938,17.28054,17.28054,1.63616,1.52637,1.52637,250.25,0,43.8,0,0,0,0,0,5.5,132769.1347,99,0.3070349,99,0.69261562,0.712426386,0.385632556,MG_PV2030,0.3070349
33.90768,-14.16214,1.32813,15524,1247.36432,9.77296,9.77296,5.1013,5.09152,5.09152,227.5833333,0,43.8,0,0,0,0,0,5.5,89869.78433,99,0.326939818,99,0.713639473,0.718292414,0.387338056,MG_PV2030,0.326939818
34.41363,-14.12247,1.06168,15563,500.17335,10.42748,10.42748,11.51943,11.27522,11.27522,58.02579365,0,43.8,0,0,0,0,0,5.5,36036.36113,99,0.370257183,99,0.768101912,0.869128825,0.384503875,MG_PV2030,0.370257183
33.94561,-13.70895,1.06162,13781,1783.44322,8.30007,8.30007,3.64089,3.08443,3.08443,260.0511574,0,43.8,0,0,0,0,0,5.5,128493.0593,99,0.260318362,99,0.64255084,0.718292414,0.384879367,MG_PV2030,0.260318362
34.87831,-14.93584,0.93078,12506,5772.75103,0.35388,0.35388,0.32706,0.04105,0.04105,344.265873,0,43.8,0,0,0,0,0,5.5,415913.6843,99,0.24121212,99,0.62109597,0.735051848,0.387909913,MG_PV2030,0.24121212
34.61548,-14.728,0.93078,12705,1020.63404,4.45352,4.45352,5.03799,4.60427,4.60427,125.2083333,0,43.8,0,0,0,0,0,5.5,73534.37931,99,0.323883525,99,0.706852165,0.766057278,0.398903312,MG_PV2030,0.323883525
34.79501,-14.41076,0.93078,4769,1076.31687,8.24427,8.24427,17.65995,17.19466,17.19466,55.66666667,0,43.8,0,0,0,0,0,5.5,77546.20156,99,0.314789307,99,0.702878245,0.738403936,0.383942009,MG_PV2030,0.314789307
34.72939,-14.62619,0.93077,15279,838.58883,0.55518,0.55518,1.71091,1.47808,1.47808,139.962963,0,43.8,0,0,0,0,0,5.5,60418.43276,99,0.32929229,99,0.717983758,0.764381485,0.387528488,MG_PV2030,0.32929229
33.96042,-14.38358,0.93076,4670,1092.14413,26.59509,26.59509,5.0655,0.15441,0.15441,120.6944444,0,43.8,0,0,0,0,0,5.5,78686.51992,99,0.317547863,99,0.70279322,0.755163369,0.391960688,MG_PV2030,0.317547863
35.04156,-15.5252,0.93068,14920,566.788,14.75622,14.75622,1.38896,1.45225,1.45225,181.0069444,0,43.8,0,0,0,0,0,5.5,40835.79633,99,0.357570923,99,0.741620238,0.709074801,0.397695734,MG_PV2030,0.357570923
35.35649,-15.82718,0.93067,11647,1427.83521,13.63248,13.63248,2.66469,1.5183,1.5183,99.75357143,0,43.8,0,0,0,0,0,5.5,102872.3047,99,0.305495026,99,0.688091757,0.717454267,0.392155694,MG_PV2030,0.305495026
34.91618,-15.90092,0.93063,9054,1668.25724,2.05408,2.05408,2.02317,1.65563,1.65563,180.4166667,0,43.8,0,0,0,0,0,5.5,120194.1694,99,0.265111602,99,0.641110488,0.719130562,0.399105288,MG_PV2030,0.265111602
33.59709,-13.59259,0.9259,15865,2318.36983,2.20447,2.20447,5.82464,5.13402,5.13402,214.0555556,0,43.8,0,0,0,0,0,5.5,167033.3144,99,0.252535168,99,0.635328734,0.745945756,0.38469153,MG_PV2030,0.252535168
34.13876,-13.78096,0.92586,2640,1822.28086,6.49996,6.49996,0.14713,0.07487,0.07487,99.20833333,0,43.8,0,0,0,0,0,5.5,131291.2236,99,0.25546707,99,0.639344146,0.725834235,0.38115713,MG_PV2030,0.25546707
34.81111,-14.64555,0.80498,5435,1671.78525,5.63384,5.63384,4.27337,4.09863,4.09863,239.1203704,0,43.8,0,0,0,0,0,5.5,120448.3545,99,0.25644223,99,0.639754351,0.763543337,0.385821314,MG_PV2030,0.25644223
35.7153,-14.9698,0.7271,6424,185.71307,53.74263,53.74263,1.90682,0.89578,0.89578,41.44126984,0,43.8,0,0,0,0,0,5.5,13380.20759,99,0.420588865,99,0.823797462,0.781140919,0.374457456,SA_PV2030,0.374457456
34.27501,-12.85891,0.68439,15965,1861.21319,3.54731,3.54731,3.40337,3.46458,3.46458,399.8657407,0,43.8,0,0,0,0,0,5.5,134096.2101,99,0.244421842,0.489733644,0.635612923,0.790358532,0.369195758,MG_PV2030,0.244421842
33.94447,-14.06566,0.68436,13408,349.74433,1.57285,1.57285,1.53512,1.52452,1.52452,86.74444444,0,43.8,0,0,0,0,0,5.5,25198.28971,99,0.363765459,99,0.754723728,0.703208773,0.383568343,MG_PV2030,0.363765459
34.22478,-13.92374,0.68436,13575,186.52493,20.00459,20.00459,12.16248,12.11868,12.11868,43.40277778,0,43.8,0,0,0,0,0,5.5,13438.70028,99,0.417743438,99,0.818530627,0.828067634,0.383195403,SA_PV2030,0.383195403
33.96281,-13.6528,0.68436,2231,1212.15941,11.50942,11.50942,2.73268,2.40011,2.40011,143.4722222,0,43.8,0,0,0,0,0,5.5,87333.35001,99,0.297547056,99,0.682006687,0.724158442,0.387338056,MG_PV2030,0.297547056
33.66632,-13.82535,0.68434,2769,139.10388,0.45542,0.45542,8.58234,8.58412,8.58412,204.4861111,0,43.8,0,0,0,0,0,5.5,10022.12064,99,0.449208584,99,0.847880142,0.704884566,0.382637352,SA_PV2030,0.382637352
35.48385,-14.30424,0.68431,16670,1717.49009,13.44103,13.44103,5.03374,5.07184,5.07184,105.4074074,0,43.8,0,0,0,0,0,5.5,123741.2851,99,0.261571496,99,0.6345654,0.728348175,0.405678304,MG_PV2030,0.261571496
34.99257,-15.46639,0.68421,14960,750.61412,16.26723,16.26723,3.12793,2.62747,2.62747,95.34722222,0,43.8,0,0,0,0,0,5.5,54080.05343,99,0.320269034,99,0.704670139,0.713264534,0.390601063,MG_PV2030,0.320269034
34.77734,-14.83821,0.67919,6026,1833.99994,2.56269,2.56269,3.04708,2.86394,2.86394,145.2031746,0,43.8,0,0,0,0,0,5.5,132135.5569,99,0.253883033,99,0.6340305,0.748459696,0.390794717,MG_PV2030,0.253883033
35.31223,-15.79088,0.67918,8758,325.62017,11.14999,11.14999,3.93607,3.91559,3.91559,156.8888889,0,43.8,0,0,0,0,0,5.5,23460.19842,99,0.373426539,99,0.760840605,0.726672382,0.394906285,MG_PV2030,0.373426539
35.30057,-15.78681,0.67918,8745,485.87305,10.22515,10.22515,2.76286,2.75048,2.75048,168.1666667,0,43.8,0,0,0,0,0,5.5,35006.05678,99,0.34615003,99,0.731042974,0.725834235,0.395302379,MG_PV2030,0.34615003
35.13841,-16.00538,0.67916,9289,271.57965,3.38875,3.38875,0.35264,0.12772,0.12772,158.5639881,0,43.8,0,0,0,0,0,5.5,19566.70091,99,0.317598256,99,0.690531394,0.706560861,0.413987891,MG_PV2030,0.317598256
35.25782,-15.72935,0.67916,8563,1129.71722,8.96623,8.96623,2.59655,2.59695,2.59695,102.9890873,0,43.8,0,0,0,0,0,5.5,81393.57627,99,0.30727226,99,0.684662164,0.722482147,0.404014836,MG_PV2030,0.30727226
35.64959,-15.6438,0.67915,8301,868.61065,45.29544,45.29544,1.89825,1.33809,1.33809,76.33333333,0,43.8,0,0,0,0,0,5.5,62581.43714,99,0.313553237,99,0.697925158,0.744269964,0.392155694,MG_PV2030,0.313553237
34.83985,-16.40625,0.67911,10112,1549.2058,8.11974,8.11974,1.84801,0.43103,0.43103,11.21296296,0,43.8,0,0,0,0,0,5.5,111616.7818,99,0.289936151,99,0.672235978,0.733376055,0.391376834,MG_PV2030,0.289936151
